timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,KReclaimable,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,Percpu,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,FileHugePages,FilePmdMapped,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,Hugetlb,DirectMap4k,DirectMap2M,DirectMap1G
1744061761.001629,600037,21131153,0,131892244,128753468,128225184,0,135516,0,53220,532108,5128,483860,48092,48248,1048576,1048576,0,0,164,0,1498944,194588,38608,84652,590292,84652,505640,22640,10432,0,0,0,65946120,3867908,34359738367,476572,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061762.002443,600037,21131153,0,131892244,128733348,128209056,0,143024,0,53796,552416,5128,496824,48668,55592,1048576,1048576,0,0,164,0,1511932,197688,38608,84716,590300,84716,505584,22640,10484,0,0,0,65946120,3875292,34359738367,476572,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061763.001548,600037,21131153,0,131892244,128713332,128196772,0,158660,0,54000,571632,5128,500876,48872,70756,1048576,1048576,0,0,164,0,1515748,204600,38864,84812,590476,84812,505664,22640,10512,0,0,0,65946120,3875292,34359738367,476572,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061764.001539,600037,21131153,0,131892244,128695496,128185664,0,171740,0,54124,589652,5128,505884,48996,83768,1048576,1048576,0,0,0,0,1520756,209092,38864,85132,590808,85132,505676,22640,10540,0,0,0,65946120,3882448,34359738367,476572,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061765.001621,600037,21131153,0,131892244,128674232,128170380,0,183332,0,54228,610136,5128,514864,49100,95272,1048576,1048576,0,0,0,0,1529784,213876,38864,85484,591116,85484,505632,22640,10572,0,0,0,65946120,3882448,34359738367,476572,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061766.002310,600037,21131153,0,131892244,128651816,128150940,0,189252,0,54540,632016,5128,531200,49412,100816,1048576,1048576,0,0,0,0,1546112,215348,38864,85580,591268,85580,505688,22640,10612,0,0,0,65946120,3904236,34359738367,476572,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061767.001018,600037,21131153,0,131892244,128556984,128074308,0,225144,0,56048,713492,5584,578064,50464,135428,1048576,1048576,0,0,76,0,1593512,221780,39076,86316,593832,86316,507516,22880,15656,0,0,0,65946120,4015176,34359738367,477212,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061768.001398,600037,21131153,0,131892244,128480336,128028784,0,287548,0,56236,787764,5676,590180,50560,197584,1048576,1048576,0,0,76,0,1605588,260356,39084,86316,594312,86316,507996,23024,20548,0,0,0,65946120,4022444,34359738367,477212,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061769.001476,600037,21131153,0,131892244,128366576,127938816,0,343268,0,56480,892536,5684,647604,50796,244932,1048576,1048576,0,0,76,0,1655468,301548,47348,86316,594448,86316,508132,23408,25464,0,0,0,65946120,4155120,34359738367,477388,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061770.004615,600037,21131153,0,131892244,127492084,127075548,0,433984,0,58224,1613240,5828,1347812,52396,265428,1048576,1048576,0,0,964,8,2287072,385096,116080,86668,601940,86668,515272,24832,35040,0,0,0,65946120,5314272,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061771.001696,600037,21131153,0,131892244,127271292,126861320,0,447676,0,69056,1822660,14528,1546240,54528,276420,1048576,1048576,0,0,1060,0,2493804,397208,116368,86668,601836,86668,515168,24832,36896,0,0,0,65946120,5522276,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061772.002185,600037,21131153,0,131892244,127221684,126812680,0,449584,0,83964,1858092,29436,1579764,54528,278328,1048576,1048576,0,0,1060,0,2541976,398944,116624,86700,601888,86700,515188,24832,37000,0,0,0,65946120,5611436,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061773.001730,600037,21131153,0,131892244,127093856,126685548,0,450960,0,95424,1972472,40896,1692756,54528,279716,1048576,1048576,0,0,1060,0,2669268,400140,116624,86700,601896,86700,515196,24832,37608,0,0,0,65946120,6032852,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061774.001811,600037,21131153,0,131892244,126388120,125985944,0,463344,0,111912,2662228,57384,2370244,54528,291984,1048576,1048576,0,0,1064,0,3360744,411740,116624,86700,601916,86700,515216,24832,39120,0,0,0,65946120,6767712,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061775.001235,600037,21131153,0,131892244,126353900,125953552,0,467236,0,116560,2691324,62028,2395688,54532,295636,1048576,1048576,0,0,1124,0,3390500,415096,116624,86700,601952,86700,515252,24832,39352,0,0,0,65946120,6806244,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061776.001631,600037,21131153,0,131892244,126353884,125953596,0,467432,0,116560,2691444,62028,2395688,54532,295756,1048576,1048576,0,0,120,0,3390540,415160,116688,86700,601968,86700,515268,24832,39352,0,0,0,65946120,6806244,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061777.001688,600037,21131153,0,131892244,126354200,125953980,0,467568,0,116564,2691620,62028,2395736,54536,295884,1048576,1048576,0,0,240,0,3390540,415160,116688,86700,601968,86700,515268,24832,39352,0,0,0,65946120,6806244,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061778.002026,600037,21131153,0,131892244,126354324,125954160,0,467696,0,116564,2691772,62028,2395772,54536,296000,1048576,1048576,0,0,356,0,3390540,415160,116688,86700,601984,86700,515284,24832,39352,0,0,0,65946120,6806244,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061779.001407,600037,21131153,0,131892244,126354308,125954236,0,467860,0,116564,2691952,62028,2395772,54536,296180,1048576,1048576,0,0,500,0,3390540,415160,116688,86700,602000,86700,515300,24832,39352,0,0,0,65946120,6806244,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061780.001466,600037,21131153,0,131892244,126354360,125954348,0,468060,0,116564,2692072,62028,2395772,54536,296300,1048576,1048576,0,0,620,0,3390540,415224,116752,86700,602008,86700,515308,24832,39352,0,0,0,65946120,6806244,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061781.001819,600037,21131153,0,131892244,126354388,125954432,0,468168,0,116564,2692192,62028,2395776,54536,296416,1048576,1048576,0,0,712,0,3390540,415224,116752,86700,602016,86700,515316,24832,39352,0,0,0,65946120,6806244,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061782.001269,600037,21131153,0,131892244,125784072,125385692,0,471140,0,117088,3262736,62536,2963184,54552,299552,1048576,1048576,0,0,920,0,3958064,418188,116952,86700,602208,86700,515508,24832,40240,0,0,0,65946120,7120168,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061783.001015,600037,21131153,0,131892244,125781656,125384152,0,473464,0,117204,3265288,62652,2963984,54552,301304,1048576,1048576,0,0,1320,0,3958192,418964,117532,86700,602128,86700,515428,24832,40240,0,0,0,65946120,7120848,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061784.001240,600037,21131153,0,131892244,125780828,125383956,0,475212,0,117300,3267012,62748,2964448,54552,302564,1048576,1048576,0,0,1440,0,3958212,419464,118024,86700,602128,86700,515428,24832,40240,0,0,0,65946120,7122128,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061785.001335,600037,21131153,0,131892244,125779220,125383064,0,477220,0,117300,3269056,62748,2965060,54552,303996,1048576,1048576,0,0,1708,12,3958228,420052,118612,86700,602160,86700,515460,24832,40240,0,0,0,65946120,7122280,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061786.001181,600037,21131153,0,131892244,125777552,125382068,0,479224,0,117300,3271056,62748,2965716,54552,305340,1048576,1048576,0,0,912,4,3958228,420688,119248,86700,602384,86700,515684,24832,40240,0,0,0,65946120,7122296,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061787.001287,600037,21131153,0,131892244,125740820,125346824,0,482880,0,117644,3305228,63088,2996924,54556,308304,1048576,1048576,0,0,1320,0,3991692,421704,119872,86708,603096,86708,516388,24832,40240,0,0,0,65946120,7129832,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061788.001900,600037,21131153,0,131892244,125358960,124965600,0,484252,0,132416,3671964,77860,3362384,54556,309580,1048576,1048576,0,0,1464,0,4370524,422096,120020,86708,602552,86708,515844,24832,40968,0,0,0,65946120,7546692,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061789.001970,600037,21131153,0,131892244,124233052,123850916,0,509416,0,140168,4784848,83988,4454448,56180,330400,1048576,1048576,0,0,6156,520,5467516,424360,119888,86708,603388,86708,516680,24832,43260,0,0,0,65946120,8699144,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061790.013516,600037,21131153,0,131892244,124028140,123664728,0,544288,0,147160,4981984,84896,4620216,62264,361768,1048576,1048576,0,0,18028,0,5635088,425744,119888,86708,606912,86708,520204,24832,43584,0,0,0,65946120,8871396,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061791.001018,600037,21131153,0,131892244,124021464,123658268,0,544584,0,147280,4989064,85004,4626876,62276,362188,1048576,1048576,0,0,18256,0,5641516,425900,119892,86708,606924,86708,520216,24832,43676,0,0,0,65946120,8871396,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061792.001468,600037,21131153,0,131892244,124021492,123658296,0,544608,0,147280,4989064,85004,4626876,62276,362188,1048576,1048576,0,0,18280,0,5641516,425900,119892,86708,606924,86708,520216,24832,43676,0,0,0,65946120,8871396,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061793.001985,600037,21131153,0,131892244,124021280,123658232,0,544852,0,149016,4987616,86640,4625236,62376,362380,1048576,1048576,0,0,18524,0,5641516,425900,119892,86708,606940,86708,520232,24832,43676,0,0,0,65946120,8871396,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061794.002061,600037,21131153,0,131892244,124021280,123658232,0,544860,0,149016,4987616,86640,4625236,62376,362380,1048576,1048576,0,0,18532,0,5641516,425900,119892,86708,606940,86708,520232,24832,43676,0,0,0,65946120,8871396,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061795.001547,600037,21131153,0,131892244,124021036,123658108,0,545116,0,149448,4987424,87044,4624832,62404,362592,1048576,1048576,0,0,18788,0,5641532,425900,119892,86708,606964,86708,520256,24832,43680,0,0,0,65946120,8871396,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061796.002010,600037,21131153,0,131892244,123950436,123616576,0,586692,0,149572,5046544,87060,4645512,62512,401032,1048576,1048576,0,0,24328,520,5662196,425900,119892,86708,607428,86708,520720,24832,43680,0,0,0,65946120,8900156,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061797.001116,600037,21131153,0,131892244,123968760,123644336,0,593432,0,152184,5033088,87268,4625024,64916,408064,1048576,1048576,0,0,29220,0,5641808,425900,119892,86708,610700,86708,523992,24832,43680,0,0,0,65946120,8871896,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061798.001616,600037,21131153,0,131892244,123968492,123644312,0,593676,0,152424,5033092,87412,4624880,65012,408212,1048576,1048576,0,0,29464,0,5641836,425900,119892,86708,610716,86708,524008,24832,43684,0,0,0,65946120,8871896,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061799.002108,600037,21131153,0,131892244,123968492,123644312,0,593692,0,152424,5033092,87412,4624880,65012,408212,1048576,1048576,0,0,29480,0,5641836,425900,119892,86708,610716,86708,524008,24832,43684,0,0,0,65946120,8871896,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061800.001206,600037,21131153,0,131892244,123968476,123644356,0,593728,0,152424,5033152,87412,4624880,65012,408272,1048576,1048576,0,0,29516,0,5641836,425900,119892,86708,610748,86708,524040,24832,43684,0,0,0,65946120,8871896,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061801.001548,600037,21131153,0,131892244,123968236,123644292,0,593972,0,152604,5033152,87592,4624704,65012,408448,1048576,1048576,0,0,29748,0,5641836,425912,119904,86708,610764,86708,524056,24832,43684,0,0,0,65946120,8871896,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061802.002206,600037,21131153,0,131892244,123968236,123644412,0,593992,0,152604,5033272,87592,4624704,65012,408568,1048576,1048576,0,0,29768,0,5641836,425912,119904,86708,610764,86708,524056,24832,43684,0,0,0,65946120,8871896,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061803.001310,600037,21131153,0,131892244,123915600,123639932,0,642388,0,155824,5078336,87940,4624484,67884,453852,1048576,1048576,0,0,8072,0,5641868,425932,119924,86708,614588,86708,527880,24832,43684,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061804.001942,600037,21131153,0,131892244,123915648,123640184,0,642584,0,155952,5078420,88060,4624372,67892,454048,1048576,1048576,0,0,8268,0,5641896,425932,119924,86708,614604,86708,527896,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061805.002020,600037,21131153,0,131892244,123915620,123640156,0,642596,0,155952,5078420,88060,4624372,67892,454048,1048576,1048576,0,0,8280,0,5641908,425932,119924,86708,614604,86708,527896,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061806.001636,600037,21131153,0,131892244,123915592,123640128,0,642608,0,155952,5078420,88060,4624372,67892,454048,1048576,1048576,0,0,8292,0,5641916,425932,119924,86708,614604,86708,527896,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061807.001740,600037,21131153,0,131892244,123915592,123640168,0,642620,0,155952,5078480,88060,4624392,67892,454088,1048576,1048576,0,0,7336,0,5641928,425932,119924,86708,614604,86708,527896,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061808.001377,600037,21131153,0,131892244,123915564,123640200,0,642644,0,155952,5078540,88060,4624392,67892,454148,1048576,1048576,0,0,7360,0,5641928,425932,119924,86708,614604,86708,527896,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061809.001485,600037,21131153,0,131892244,123915196,123640048,0,642892,0,156732,5078000,88764,4623712,67968,454288,1048576,1048576,0,0,7596,0,5641972,425944,119936,86708,614636,86708,527928,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061810.013741,600037,21131153,0,131892244,123915208,123640060,0,642900,0,156732,5078000,88764,4623712,67968,454288,1048576,1048576,0,0,7604,0,5642000,425944,119936,86708,614636,86708,527928,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061811.001829,600037,21131153,0,131892244,123915144,123640072,0,642908,0,156732,5078120,88764,4623756,67968,454364,1048576,1048576,0,0,7612,0,5642052,425944,119936,86708,614644,86708,527936,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061812.001332,600037,21131153,0,131892244,123915088,123640016,0,642912,0,156732,5078192,88764,4623828,67968,454364,1048576,1048576,0,0,7616,0,5642080,425944,119936,86708,614644,86708,527936,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061813.001854,600037,21131153,0,131892244,123914976,123639904,0,642920,0,156732,5078200,88764,4623836,67968,454364,1048576,1048576,0,0,7624,0,5642188,425944,119936,86708,614644,86708,527936,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061814.001964,600037,21131153,0,131892244,123914540,123639728,0,643216,0,157156,5078256,89176,4623644,67980,454612,1048576,1048576,0,0,7884,0,5642344,425980,119972,86708,614660,86708,527952,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061815.001467,600037,21131153,0,131892244,123914560,123639748,0,643216,0,157156,5078260,89176,4623648,67980,454612,1048576,1048576,0,0,7884,0,5642348,425980,119972,86708,614668,86708,527960,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061816.001948,600037,21131153,0,131892244,123914392,123639580,0,643224,0,157188,5078428,89208,4623816,67980,454612,1048576,1048576,0,0,7892,0,5642520,425980,119972,86708,614668,86708,527960,24832,43688,0,0,0,65946120,8872700,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061817.002030,600037,21131153,0,131892244,123861380,123634824,0,691512,0,159888,5124764,89336,4624468,70552,500296,1048576,1048576,0,0,20172,0,5643264,425980,119972,86708,618572,86708,531864,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061818.001469,600037,21131153,0,131892244,123861268,123634772,0,691524,0,159888,5124948,89336,4624592,70552,500356,1048576,1048576,0,0,20184,0,5643380,425980,119972,86708,618572,86708,531864,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061819.001969,600037,21131153,0,131892244,123861040,123634544,0,691528,0,159944,5125112,89392,4624756,70552,500356,1048576,1048576,0,0,20188,0,5643580,425980,119972,86708,618604,86708,531896,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061820.002056,600037,21131153,0,131892244,123860424,123634108,0,691792,0,160800,5124780,90156,4624336,70644,500444,1048576,1048576,0,0,20440,0,5643932,425992,119984,86708,618620,86708,531912,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061821.001872,600037,21131153,0,131892244,123860132,123633900,0,691808,0,160860,5125140,90180,4624648,70680,500492,1048576,1048576,0,0,20456,0,5644260,425992,119984,86708,618548,86708,531840,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061822.001494,600037,21131153,0,131892244,123860080,123633908,0,691812,0,160860,5125328,90180,4624776,70680,500552,1048576,1048576,0,0,3484,0,5644360,425992,119984,86708,618532,86708,531824,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061823.001569,600037,21131153,0,131892244,123859604,123633448,0,691824,0,160864,5125812,90180,4625248,70684,500564,1048576,1048576,0,0,3504,0,5644840,425992,119984,86708,618532,86708,531824,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061824.002185,600037,21131153,0,131892244,123859016,123632952,0,691836,0,160864,5126472,90180,4625816,70684,500656,1048576,1048576,0,0,3516,0,5645432,425992,119984,86708,618532,86708,531824,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061825.001293,600037,21131153,0,131892244,123858988,123632924,0,691864,0,160864,5126472,90180,4625816,70684,500656,1048576,1048576,0,0,3544,0,5645476,425992,119984,86708,618532,86708,531824,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061826.001887,600037,21131153,0,131892244,123858116,123632280,0,692128,0,162028,5126172,91196,4625436,70832,500736,1048576,1048576,0,0,3768,0,5646100,426032,120024,86708,618564,86708,531856,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061827.001970,600037,21131153,0,131892244,123857332,123631592,0,692144,0,162296,5126724,91420,4625936,70876,500788,1048576,1048576,0,0,3324,0,5646872,426032,120024,86708,618564,86708,531856,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061828.001600,600037,21131153,0,131892244,123857276,123631536,0,692160,0,162296,5126816,91420,4626028,70876,500788,1048576,1048576,0,0,3340,0,5646932,426032,120024,86708,618564,86708,531856,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061829.001719,600037,21131153,0,131892244,123856436,123630696,0,692164,0,162356,5127472,91480,4626684,70876,500788,1048576,1048576,0,0,3344,0,5647728,426032,120024,86708,618564,86708,531856,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061830.013425,600037,21131153,0,131892244,123855512,123629832,0,692172,0,162616,5128128,91740,4627280,70876,500848,1048576,1048576,0,0,3352,0,5648636,426032,120024,86708,618564,86708,531856,24832,43688,0,0,0,65946120,8873352,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061831.001503,600037,21131153,0,131892244,123802816,123625476,0,740756,0,165760,5173764,92180,4627280,73580,546484,1048576,1048576,0,0,47336,0,5648812,426032,120024,86708,622340,86708,535632,24832,43688,0,0,0,65946120,8873360,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061832.001999,600037,21131153,0,131892244,123801924,123624868,0,740760,0,165908,5174628,92200,4627988,73708,546640,1048576,1048576,0,0,46932,0,5649772,426032,120024,86708,622340,86708,535632,24832,43688,0,0,0,65946120,8873360,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061833.001507,600037,21131153,0,131892244,123800720,123623664,0,740768,0,166148,5175468,92440,4628828,73708,546640,1048576,1048576,0,0,46940,0,5650920,426032,120024,86708,622340,86708,535632,24832,43688,0,0,0,65946120,8873360,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
1744061834.001613,600037,21131153,0,131892244,123800552,123623496,0,740784,0,166148,5175648,92440,4629008,73708,546640,1048576,1048576,0,0,46960,0,5651048,426032,120024,86708,622340,86708,535632,24832,43688,0,0,0,65946120,8873360,34359738367,478588,0,53760,0,1118208,0,0,0,0,0,0,0,0,2048,0,341264,12144640,123731968
